bj-pays,das,decks,don,hitSplitAces,peek,reSplitAces,sas,ss17,surr,csm_theoretical,csm_empiric,cut_theoretical,cut_empiric,csm_error,cut_card_error,abs_error_sum
1.2,True,2,10-11,False,False,False,3,True,no,1.9061,-1.9074,1.9691,-1.9638,-0.0013,0.0053,0.0066
1.2,False,6,9-11,False,True,True,2,False,yes,2.1661,-2.172,2.1861,-2.1868,-0.0059,-0.0007,0.0066
1.5,False,1,10-11,False,False,True,3,True,no,0.3426,-0.3452,0.4556,-0.4596,-0.0026,-0.004,0.0066
1.2,False,6,Any,True,False,True,2,False,no,2.0947,-2.0952,2.1147,-2.1208,-0.0005,-0.0061,0.0066
1.2,False,1,Any,True,True,True,3,True,no,1.2367,-1.2411,1.3497,-1.3475,-0.0044,0.0022,0.0066
1.5,True,2,9-11,True,True,True,3,True,no,0.1109,-0.1078,0.1739,-0.1705,0.0031,0.0035,0.0066
1.2,False,1,10-11,True,False,True,3,False,no,1.8222,-1.8235,1.9352,-1.93,-0.0013,0.0053,0.0066
1.5,True,6,9-11,False,False,False,4,True,no,0.6134,-0.6087,0.6334,-0.6353,0.0047,-0.0019,0.0066
1.2,False,2,9-11,True,True,True,2,True,yes,1.6291,-1.6315,1.6921,-1.6962,-0.0025,-0.0041,0.0066
1.5,False,2,Any,True,False,False,3,False,no,0.5003,-0.503,0.5633,-0.5672,-0.0027,-0.0039,0.0066
1.5,True,2,10-11,True,False,True,3,True,no,0.3411,-0.3455,0.4041,-0.4019,-0.0044,0.0022,0.0066
1.5,False,6,10-11,True,False,False,2,False,no,0.9164,-0.9135,0.9364,-0.9401,0.0028,-0.0038,0.0066
1.5,True,1,10-11,False,False,True,4,True,no,0.2254,-0.2291,0.3384,-0.3356,-0.0037,0.0028,0.006500000000000001
1.5,False,2,Any,False,True,False,3,True,no,0.3386,-0.3371,0.4016,-0.3966,0.0015,0.005,0.006500000000000001
1.5,False,2,10-11,False,False,True,3,False,no,0.8235,-0.8205,0.8865,-0.883,0.003,0.0035,0.006500000000000001
1.5,False,6,Any,True,False,True,2,False,no,0.735,-0.7378,0.755,-0.7587,-0.0028,-0.0037,0.006500000000000001
1.2,True,6,9-11,False,True,False,4,False,no,2.0844,-2.0864,2.1044,-2.1089,-0.002,-0.0045,0.0065
1.5,True,6,9-11,True,True,False,3,False,no,0.5559,-0.5507,0.5759,-0.5746,0.0052,0.0013,0.0065
1.2,False,2,Any,True,True,False,4,False,yes,1.6887,-1.6907,1.7517,-1.7564,-0.0019,-0.0046,0.0065
1.5,False,6,Any,True,True,False,3,False,yes,0.5032,-0.5078,0.5232,-0.5213,-0.0046,0.0019,0.0065
1.2,True,2,9-11,False,True,True,4,True,no,1.6247,-1.6245,1.6877,-1.6814,0.0002,0.0063,0.0065
1.5,False,2,9-11,False,True,True,3,False,no,0.6098,-0.6107,0.6727,-0.6674,-0.001,0.0054,0.0064
1.2,False,2,10-11,True,True,True,3,False,yes,1.8675,-1.8739,1.9305,-1.9305,-0.0064,-0.0,0.0064
1.2,False,6,10-11,False,False,False,4,True,no,2.1904,-2.1891,2.2104,-2.2155,0.0014,-0.005,0.0064
1.5,False,2,10-11,False,True,True,3,False,yes,0.6442,-0.6436,0.7073,-0.7131,0.0006,-0.0058,0.0063999999999999994
1.2,False,2,Any,False,True,False,3,False,no,1.9162,-1.9131,1.9792,-1.9759,0.0031,0.0033,0.0063999999999999994
1.5,False,2,10-11,False,False,True,2,False,no,0.8901,-0.8916,0.9531,-0.9481,-0.0015,0.0049,0.0063999999999999994
1.5,False,2,10-11,False,True,False,3,True,yes,0.4939,-0.4974,0.5569,-0.5596,-0.0036,-0.0028,0.0063999999999999994
1.5,False,1,9-11,True,True,False,3,False,no,0.207,-0.2025,0.32,-0.3181,0.0045,0.0019,0.0063999999999999994
1.2,True,2,10-11,True,True,False,2,False,yes,1.8215,-1.82,1.8845,-1.8797,0.0016,0.0048,0.0063999999999999994
1.2,False,1,9-11,False,False,True,2,True,no,1.6503,-1.6536,1.7633,-1.7602,-0.0033,0.0031,0.0063999999999999994
1.5,False,2,9-11,True,True,False,3,False,no,0.4985,-0.4993,0.5615,-0.556,-0.0009,0.0055,0.0063999999999999994
1.5,True,1,10-11,False,False,False,3,False,no,0.4635,-0.4592,0.5765,-0.5786,0.0043,-0.0021,0.0063999999999999994
1.2,False,1,10-11,False,False,False,3,False,no,1.974,-1.9755,2.087,-2.0821,-0.0015,0.0049,0.0063999999999999994
1.2,False,6,10-11,False,False,False,2,False,no,2.4459,-2.4496,2.4659,-2.4633,-0.0037,0.0026,0.0063
1.5,False,2,Any,False,False,False,4,True,no,0.4405,-0.4416,0.5035,-0.5086,-0.0011,-0.0052,0.0063
1.2,False,6,9-11,True,True,True,4,True,yes,1.6862,-1.6914,1.7062,-1.7073,-0.0052,-0.0011,0.0063
1.5,True,1,10-11,True,False,False,4,True,no,0.1281,-0.1316,0.2411,-0.2439,-0.0035,-0.0028,0.0063
1.2,True,6,9-11,True,True,True,3,True,yes,1.5684,-1.5647,1.5884,-1.591,0.0036,-0.0027,0.0063
1.5,True,1,9-11,True,True,False,4,False,no,0.072,-0.0665,0.185,-0.1858,0.0055,-0.0008,0.0063
1.2,True,6,10-11,False,True,True,2,True,no,2.0091,-2.01,2.0291,-2.0237,-0.0009,0.0054,0.0063
1.5,True,2,10-11,False,True,True,2,False,yes,0.6059,-0.6092,0.6689,-0.6718,-0.0034,-0.0029,0.0063
1.5,True,1,Any,True,True,True,3,True,no,-0.3089,0.3069,-0.1959,0.1916,-0.002,-0.0043,0.0063
1.2,False,2,9-11,False,False,False,3,False,no,2.1402,-2.1444,2.2032,-2.2011,-0.0042,0.0021,0.0063
1.2,False,6,10-11,True,True,True,2,False,yes,2.0718,-2.0681,2.0918,-2.0944,0.0037,-0.0026,0.0063
1.2,True,6,9-11,True,True,True,4,True,yes,1.5512,-1.5494,1.5712,-1.5757,0.0018,-0.0045,0.0063
1.2,True,1,Any,True,False,False,4,True,no,1.2199,-1.2239,1.3329,-1.3354,-0.0039,-0.0024,0.0063
1.2,False,1,10-11,True,True,False,3,True,yes,1.5074,-1.5114,1.6204,-1.6182,-0.004,0.0022,0.006200000000000001
1.2,True,6,Any,False,True,False,2,True,yes,1.7471,-1.7511,1.7671,-1.7649,-0.004,0.0022,0.006200000000000001
1.2,False,6,10-11,False,False,True,3,True,no,2.1423,-2.1398,2.1623,-2.1587,0.0025,0.0037,0.006200000000000001
1.2,True,2,10-11,False,True,True,3,False,yes,1.8965,-1.9004,1.9595,-1.9618,-0.0039,-0.0023,0.0062
1.2,True,6,10-11,False,True,True,3,False,no,2.1298,-2.1283,2.1498,-2.1453,0.0016,0.0046,0.0062
1.2,True,1,Any,False,True,False,4,False,no,1.4412,-1.4383,1.5542,-1.5575,0.0029,-0.0033,0.0062
1.5,True,6,Any,True,True,True,4,True,no,0.16,-0.1604,0.18,-0.1742,-0.0004,0.0058,0.0062
1.2,False,6,10-11,True,True,True,2,True,no,1.9345,-1.9355,1.9546,-1.9493,-0.001,0.0052,0.0062
1.5,False,6,Any,True,True,True,4,True,yes,0.2372,-0.2382,0.2572,-0.2624,-0.001,-0.0052,0.0062
1.5,True,2,10-11,True,True,True,4,False,yes,0.3622,-0.362,0.4252,-0.4312,0.0002,-0.006,0.0062
1.5,False,2,Any,True,True,True,4,True,no,0.1304,-0.1301,0.1934,-0.1875,0.0003,0.0059,0.0062
1.5,False,6,9-11,True,True,True,3,False,no,0.6412,-0.6425,0.6612,-0.6563,-0.0013,0.0049,0.0062
1.5,False,6,Any,False,True,False,4,True,no,0.548,-0.5457,0.568,-0.5719,0.0023,-0.0039,0.0062
1.2,True,6,9-11,False,True,True,3,True,yes,1.7401,-1.7409,1.7601,-1.7654,-0.0008,-0.0053,0.0061
1.2,False,6,10-11,False,True,True,3,True,no,2.0289,-2.0293,2.0489,-2.0432,-0.0004,0.0057,0.0061
1.5,False,6,10-11,True,False,True,3,False,no,0.8441,-0.8434,0.8641,-0.8695,0.0007,-0.0054,0.0061
1.5,True,1,9-11,False,False,False,2,True,no,0.1366,-0.1375,0.2496,-0.2548,-0.0009,-0.0052,0.0060999999999999995
1.2,False,6,9-11,False,True,True,3,True,yes,1.8721,-1.8716,1.8921,-1.8867,0.0006,0.0055,0.0060999999999999995
1.2,False,6,9-11,False,False,False,3,True,no,2.1114,-2.1112,2.1314,-2.1373,0.0003,-0.0058,0.0060999999999999995
1.2,False,6,9-11,True,True,False,4,True,yes,1.7439,-1.7421,1.7639,-1.768,0.0018,-0.0042,0.006
1.5,False,1,Any,True,True,False,4,True,no,-0.1343,0.1321,-0.0213,0.0175,-0.0022,-0.0038,0.006
1.5,True,6,9-11,True,True,True,2,False,yes,0.5114,-0.5134,0.5314,-0.5354,-0.002,-0.004,0.006
1.2,True,6,10-11,True,False,True,3,False,no,2.083,-2.0888,2.103,-2.103,-0.0059,-0.0001,0.006
1.2,False,2,Any,True,True,True,3,True,yes,1.4616,-1.466,1.5246,-1.523,-0.0044,0.0016,0.006
1.5,False,2,Any,False,False,False,4,False,no,0.6499,-0.6486,0.7128,-0.7177,0.0012,-0.0048,0.005999999999999999
1.2,True,6,Any,True,False,False,4,False,no,1.9123,-1.9138,1.9324,-1.9368,-0.0015,-0.0044,0.005900000000000001
1.2,True,6,10-11,True,True,True,3,True,no,1.7367,-1.7404,1.7567,-1.7545,-0.0037,0.0022,0.005900000000000001
1.2,True,6,9-11,False,True,False,4,False,yes,1.9962,-1.993,2.0162,-2.0135,0.0032,0.0027,0.005900000000000001
1.5,False,2,10-11,False,False,False,3,False,no,0.8674,-0.8699,0.9304,-0.9339,-0.0024,-0.0035,0.0059
1.5,False,6,10-11,True,True,False,3,False,yes,0.6845,-0.6876,0.7045,-0.7017,-0.0031,0.0028,0.0059
1.2,True,6,9-11,False,False,True,4,False,no,2.1329,-2.1333,2.1529,-2.1474,-0.0003,0.0056,0.0059
1.2,True,2,10-11,True,True,False,3,False,yes,1.7852,-1.7809,1.8482,-1.8498,0.0043,-0.0016,0.0059
1.2,False,6,10-11,True,True,True,2,False,no,2.1602,-2.1566,2.1802,-2.1777,0.0035,0.0024,0.0059
1.5,True,2,Any,False,False,True,3,False,no,0.4678,-0.4636,0.5309,-0.5324,0.0043,-0.0016,0.0059
1.2,False,6,Any,False,True,False,2,True,no,1.9416,-1.9391,1.9616,-1.9581,0.0025,0.0034,0.0059
1.5,False,6,10-11,False,False,False,2,True,no,0.863,-0.8636,0.883,-0.8883,-0.0006,-0.0053,0.0059
1.5,False,2,9-11,False,True,False,3,True,yes,0.3919,-0.3919,0.4549,-0.4607,-0.0001,-0.0058,0.0059
1.5,False,2,9-11,False,True,True,2,False,yes,0.6133,-0.6141,0.6763,-0.6814,-0.0008,-0.005,0.0058000000000000005
1.5,True,6,Any,True,True,True,4,True,yes,0.0874,-0.089,0.1074,-0.1032,-0.0016,0.0042,0.0058
1.2,True,2,Any,True,False,False,2,True,no,1.5538,-1.5586,1.6168,-1.6178,-0.0048,-0.001,0.0058
1.5,True,2,9-11,True,True,False,3,False,yes,0.2977,-0.2952,0.3607,-0.364,0.0025,-0.0033,0.0058
1.2,False,1,Any,True,True,True,3,False,no,1.4314,-1.4312,1.5444,-1.5388,0.0002,0.0056,0.0058
1.2,True,6,9-11,False,True,True,4,True,no,1.7935,-1.7893,1.8135,-1.8118,0.0042,0.0016,0.0058
1.5,True,1,9-11,False,True,True,3,True,no,-0.0276,0.0322,0.0854,-0.0867,0.0045,-0.0013,0.0058
1.2,True,1,9-11,False,True,True,2,True,yes,1.4026,-1.4064,1.5156,-1.5177,-0.0038,-0.002,0.0058
1.5,False,2,9-11,True,True,True,3,True,yes,0.1925,-0.1963,0.2555,-0.2576,-0.0038,-0.002,0.0058
1.2,False,2,Any,False,False,False,3,False,no,2.0266,-2.0221,2.0896,-2.0909,0.0045,-0.0013,0.0058
1.2,True,1,9-11,False,True,False,3,True,yes,1.3755,-1.378,1.4885,-1.4917,-0.0025,-0.0033,0.0058
1.2,False,6,10-11,True,True,True,3,False,yes,1.9955,-1.9916,2.0155,-2.0137,0.0039,0.0018,0.0057
1.2,False,1,9-11,False,True,True,2,False,yes,1.7099,-1.7126,1.8229,-1.8258,-0.0027,-0.003,0.0057
1.5,True,6,9-11,True,True,False,4,True,yes,0.2492,-0.2541,0.2692,-0.2684,-0.0049,0.0008,0.0057
1.2,True,6,Any,False,True,True,4,True,no,1.6974,-1.6994,1.7174,-1.7137,-0.002,0.0037,0.0057
1.2,False,2,10-11,False,True,True,4,True,yes,1.8103,-1.8122,1.8733,-1.8695,-0.0019,0.0038,0.0057
1.2,False,2,Any,False,True,True,3,False,no,1.8697,-1.8708,1.9327,-1.9282,-0.0012,0.0045,0.005699999999999999
1.5,True,2,Any,False,True,True,2,True,yes,0.186,-0.1849,0.249,-0.2534,0.0012,-0.0044,0.0056
1.2,True,1,9-11,False,False,True,2,True,no,1.5314,-1.5327,1.6444,-1.6401,-0.0013,0.0043,0.0056
1.2,False,6,Any,False,True,False,2,True,yes,1.869,-1.8663,1.889,-1.8919,0.0027,-0.0029,0.0056
1.5,False,2,10-11,True,True,True,2,True,no,0.4087,-0.4125,0.4717,-0.47,-0.0039,0.0017,0.0056
1.5,True,2,Any,False,False,True,3,True,no,0.2608,-0.2634,0.3238,-0.3267,-0.0027,-0.0029,0.0056
1.2,False,2,Any,False,True,True,2,True,no,1.736,-1.7384,1.799,-1.7958,-0.0024,0.0032,0.0056
1.5,True,6,9-11,True,True,True,2,True,yes,0.302,-0.2984,0.322,-0.32,0.0036,0.002,0.0056
1.2,False,2,10-11,True,False,True,2,True,no,1.8921,-1.8968,1.9551,-1.9542,-0.0047,0.0009,0.0056
1.2,True,6,10-11,False,True,False,2,False,yes,2.1412,-2.1358,2.1612,-2.1613,0.0054,-0.0001,0.0055000000000000005
1.5,False,6,9-11,False,True,False,2,True,no,0.6712,-0.6673,0.6912,-0.6928,0.0039,-0.0016,0.0055
1.2,True,6,Any,True,True,False,2,True,no,1.6323,-1.631,1.6523,-1.6481,0.0013,0.0042,0.0055
1.2,False,1,Any,False,True,False,2,True,no,1.4092,-1.405,1.5222,-1.5235,0.0042,-0.0013,0.0055
1.2,True,6,9-11,True,True,True,4,True,no,1.6238,-1.6222,1.6438,-1.6399,0.0016,0.0039,0.0055
1.5,True,6,Any,False,False,True,2,True,no,0.5692,-0.5638,0.5892,-0.5892,0.0054,0.0,0.0054
1.2,True,6,10-11,False,False,False,4,True,no,2.069,-2.0715,2.089,-2.092,-0.0024,-0.003,0.0054
1.5,False,2,Any,False,True,False,4,False,no,0.5393,-0.5386,0.6022,-0.607,0.0007,-0.0047,0.0054
1.5,False,2,9-11,False,False,False,4,True,no,0.5449,-0.5474,0.6079,-0.605,-0.0025,0.0029,0.0054
1.2,True,2,10-11,True,False,False,4,True,no,1.7465,-1.7489,1.8095,-1.8065,-0.0024,0.003,0.0054
1.2,True,6,Any,True,True,False,2,False,no,1.8469,-1.8448,1.8669,-1.8636,0.0021,0.0033,0.0054
1.2,True,6,10-11,False,True,False,2,True,yes,1.9365,-1.9415,1.9565,-1.9561,-0.005,0.0004,0.0054
1.5,True,1,10-11,False,True,True,4,False,no,0.3165,-0.3177,0.4295,-0.4338,-0.0012,-0.0042,0.005399999999999999
1.2,False,2,Any,True,False,False,4,False,no,1.8705,-1.8708,1.9335,-1.9387,-0.0002,-0.0052,0.005399999999999999
1.5,False,2,Any,False,False,False,2,False,no,0.6758,-0.6737,0.7388,-0.742,0.0021,-0.0032,0.0053
1.2,True,2,9-11,True,True,True,3,True,yes,1.4333,-1.437,1.4963,-1.4946,-0.0037,0.0016,0.0053
1.2,False,2,Any,False,True,True,3,True,yes,1.614,-1.6096,1.677,-1.6762,0.0045,0.0008,0.0053
1.5,False,6,Any,False,False,False,4,True,no,0.6573,-0.6611,0.6773,-0.6759,-0.0039,0.0014,0.0053
1.5,False,2,9-11,True,False,False,3,False,no,0.6139,-0.6158,0.6769,-0.6735,-0.0019,0.0034,0.0053
1.2,True,1,10-11,True,True,False,3,True,yes,1.392,-1.3889,1.505,-1.5028,0.0031,0.0022,0.0053
1.5,True,2,Any,True,True,True,4,False,yes,0.116,-0.1153,0.179,-0.1836,0.0007,-0.0046,0.0053
1.2,True,6,10-11,True,False,False,2,False,no,2.1697,-2.1721,2.1897,-2.1867,-0.0023,0.003,0.0053
1.2,True,2,9-11,False,True,False,3,False,yes,1.829,-1.8259,1.892,-1.8898,0.0031,0.0022,0.0053
1.5,True,2,Any,False,True,False,3,True,no,0.1981,-0.2012,0.2611,-0.2589,-0.0031,0.0022,0.0053
1.2,False,2,Any,False,True,False,4,True,yes,1.6574,-1.6597,1.7204,-1.7232,-0.0024,-0.0029,0.005299999999999999
1.2,False,6,Any,False,True,False,3,True,no,1.9133,-1.9085,1.9333,-1.9327,0.0048,0.0005,0.005299999999999999
1.2,False,2,10-11,True,False,False,4,False,no,2.0848,-2.0854,2.1478,-2.143,-0.0005,0.0048,0.005299999999999999
1.5,True,2,10-11,False,True,False,2,False,no,0.672,-0.6703,0.735,-0.7315,0.0017,0.0035,0.0052
1.5,False,2,10-11,True,False,True,2,True,no,0.5186,-0.5225,0.5816,-0.5829,-0.0039,-0.0013,0.0052
1.5,True,2,Any,False,False,False,2,True,no,0.3428,-0.3394,0.4058,-0.4075,0.0034,-0.0018,0.0052
1.5,True,6,9-11,False,True,False,4,True,yes,0.4297,-0.431,0.4497,-0.4459,-0.0013,0.0039,0.0052
1.5,False,6,Any,True,True,False,4,False,no,0.586,-0.5832,0.606,-0.6084,0.0028,-0.0023,0.0051
1.5,True,2,10-11,True,False,True,4,False,no,0.5481,-0.5499,0.6111,-0.6144,-0.0018,-0.0033,0.0051
1.5,False,1,Any,True,True,True,4,True,no,-0.1606,0.158,-0.0476,0.0451,-0.0026,-0.0025,0.0051
1.5,True,6,10-11,False,False,False,2,False,no,0.9799,-0.9755,0.9999,-1.0006,0.0044,-0.0007,0.0051
1.2,False,6,Any,False,True,True,3,False,no,2.0711,-2.0661,2.0911,-2.0911,0.005,0.0001,0.0051
1.5,False,2,Any,True,True,True,2,True,yes,0.1511,-0.156,0.2141,-0.2138,-0.0049,0.0002,0.0050999999999999995
1.2,False,6,Any,True,True,True,4,False,yes,1.8001,-1.7965,1.8201,-1.8214,0.0037,-0.0013,0.005
1.2,False,6,Any,True,True,False,3,False,no,1.9512,-1.948,1.9712,-1.973,0.0031,-0.0019,0.005
1.5,False,1,9-11,True,False,False,3,True,no,0.1114,-0.1162,0.2244,-0.2244,-0.0049,-0.0001,0.005
1.2,True,6,10-11,True,True,False,3,True,yes,1.7131,-1.7127,1.7331,-1.7377,0.0004,-0.0046,0.005
1.5,True,6,9-11,False,False,False,3,False,no,0.8441,-0.8415,0.8641,-0.8664,0.0027,-0.0023,0.005
1.5,False,2,Any,False,True,True,4,False,no,0.4861,-0.491,0.5491,-0.5492,-0.0049,-0.0001,0.005
1.2,True,6,Any,True,True,False,4,False,yes,1.7053,-1.707,1.7253,-1.7287,-0.0016,-0.0034,0.005
1.2,False,1,9-11,True,False,True,3,False,no,1.6915,-1.6953,1.8045,-1.8032,-0.0037,0.0013,0.005
1.5,False,6,10-11,False,True,True,2,True,yes,0.6828,-0.6842,0.7028,-0.7064,-0.0014,-0.0036,0.005
1.5,True,2,10-11,True,False,False,4,False,no,0.59,-0.5927,0.653,-0.6554,-0.0026,-0.0024,0.004999999999999999
1.2,True,2,Any,True,False,False,3,False,no,1.7238,-1.7283,1.7868,-1.7872,-0.0045,-0.0004,0.0049
1.2,False,1,Any,True,True,False,4,False,no,1.4551,-1.4519,1.5681,-1.5664,0.0032,0.0017,0.0049
1.2,False,1,Any,True,False,False,3,False,no,1.5699,-1.5741,1.6829,-1.6836,-0.0042,-0.0007,0.0049
1.5,True,1,9-11,False,True,True,2,True,no,0.0299,-0.0265,0.1429,-0.1414,0.0034,0.0015,0.0049
1.2,True,2,10-11,False,True,False,3,True,yes,1.7481,-1.7519,1.8111,-1.8122,-0.0038,-0.0011,0.0049
1.5,False,6,9-11,False,False,True,3,False,no,0.9234,-0.9219,0.9434,-0.94,0.0015,0.0034,0.0049
1.2,False,6,Any,True,True,False,3,True,no,1.7328,-1.7338,1.7528,-1.7489,-0.001,0.0038,0.0048000000000000004
1.5,True,6,9-11,False,True,False,2,True,no,0.5551,-0.5504,0.5751,-0.5752,0.0047,-0.0001,0.0048000000000000004
1.5,True,2,10-11,True,False,False,3,False,no,0.5951,-0.5968,0.6581,-0.6612,-0.0017,-0.0031,0.0048
1.5,False,6,10-11,False,True,False,2,True,no,0.7554,-0.7545,0.7754,-0.7792,0.0009,-0.0039,0.0048
1.2,True,1,9-11,True,False,True,2,False,no,1.6105,-1.6136,1.7235,-1.7218,-0.0031,0.0017,0.0048
1.5,False,6,10-11,False,False,True,3,False,no,1.0064,-1.0049,1.0264,-1.023,0.0014,0.0034,0.0048
1.5,True,6,Any,False,True,False,3,True,no,0.4149,-0.4171,0.4349,-0.4324,-0.0022,0.0025,0.0047
1.5,True,6,10-11,False,True,True,4,True,no,0.5298,-0.5305,0.5497,-0.5458,-0.0007,0.004,0.0047
1.2,False,1,9-11,True,False,True,4,False,no,1.6891,-1.693,1.8021,-1.8013,-0.0039,0.0008,0.0047
1.2,False,6,Any,True,True,True,2,False,no,1.9788,-1.9805,1.9988,-2.0018,-0.0017,-0.003,0.0047
1.5,True,6,10-11,True,True,True,2,True,yes,0.3963,-0.3993,0.4163,-0.418,-0.003,-0.0017,0.0047
1.5,True,1,10-11,True,True,False,4,False,yes,0.1806,-0.1815,0.2936,-0.2974,-0.0009,-0.0038,0.0047
1.2,False,6,Any,False,True,False,4,False,yes,2.0347,-2.0381,2.0547,-2.0558,-0.0035,-0.0012,0.0047
1.5,True,6,9-11,False,False,False,2,True,no,0.6643,-0.6677,0.6843,-0.6831,-0.0035,0.0012,0.0047
1.2,True,1,10-11,True,True,True,2,True,yes,1.4178,-1.4197,1.5308,-1.5335,-0.002,-0.0027,0.0047
1.5,False,6,9-11,True,False,True,3,True,no,0.534,-0.5382,0.554,-0.5545,-0.0042,-0.0005,0.004699999999999999
1.2,True,1,Any,False,True,True,4,False,no,1.4091,-1.4062,1.5221,-1.5238,0.0029,-0.0018,0.004699999999999999
1.5,False,6,Any,False,True,False,2,True,yes,0.5093,-0.5119,0.5293,-0.5314,-0.0026,-0.0021,0.004699999999999999
1.2,False,6,10-11,False,True,False,4,False,no,2.3043,-2.3067,2.3243,-2.3221,-0.0024,0.0022,0.0046
1.2,True,1,9-11,False,False,True,4,False,no,1.6789,-1.6815,1.7919,-1.7899,-0.0026,0.002,0.0046
1.5,False,1,Any,True,True,True,2,True,no,-0.117,0.1129,-0.004,0.0045,-0.0041,0.0005,0.0046
1.5,True,6,10-11,False,True,True,4,False,no,0.7514,-0.7506,0.7714,-0.7677,0.0008,0.0037,0.0045000000000000005
1.5,False,6,10-11,False,True,True,2,False,no,0.9777,-0.9737,0.9977,-0.9982,0.004,-0.0005,0.0045000000000000005
1.2,False,6,Any,True,True,True,4,False,no,1.8884,-1.8912,1.9084,-1.9101,-0.0028,-0.0017,0.0045
1.5,True,6,Any,False,False,False,4,True,no,0.5173,-0.516,0.5373,-0.5339,0.0012,0.0033,0.0045
1.5,False,1,Any,False,True,True,2,True,no,0.0144,-0.0127,0.1274,-0.1302,0.0017,-0.0028,0.0045
1.2,True,6,9-11,True,False,True,2,False,no,2.0768,-2.0786,2.0968,-2.0996,-0.0017,-0.0028,0.0045
1.2,True,6,9-11,True,True,True,2,False,no,1.9594,-1.9603,1.9794,-1.9758,-0.0009,0.0036,0.0045
1.2,False,6,9-11,False,True,False,3,False,no,2.2268,-2.2303,2.2468,-2.2477,-0.0035,-0.0009,0.0044
1.5,False,6,10-11,True,True,True,4,True,no,0.4833,-0.4793,0.5033,-0.5029,0.004,0.0004,0.0044
1.2,False,6,10-11,True,True,False,2,False,yes,2.0718,-2.0734,2.0918,-2.0946,-0.0016,-0.0028,0.0044
1.2,True,6,10-11,False,True,False,4,True,yes,1.8854,-1.8825,1.9054,-1.907,0.0028,-0.0016,0.0044
1.5,True,1,10-11,True,True,False,3,True,no,0.0193,-0.0184,0.1323,-0.1288,0.0009,0.0035,0.0044
1.2,False,6,10-11,False,True,True,4,True,no,2.0126,-2.0087,2.0326,-2.0321,0.0039,0.0005,0.004399999999999999
1.2,True,6,Any,True,True,False,3,False,no,1.8021,-1.8032,1.8221,-1.8187,-0.001,0.0034,0.004399999999999999
1.2,False,6,10-11,True,True,False,4,False,yes,2.0388,-2.0375,2.0588,-2.0618,0.0013,-0.003,0.0043
1.5,False,6,Any,True,True,False,2,True,no,0.4014,-0.4004,0.4214,-0.4246,0.001,-0.0033,0.0043
1.2,False,1,Any,False,True,False,4,False,no,1.5852,-1.5849,1.6982,-1.6943,0.0004,0.0039,0.0043
1.5,False,2,Any,False,True,True,4,True,no,0.2815,-0.285,0.3445,-0.3437,-0.0035,0.0008,0.0043
1.5,True,6,10-11,False,False,False,4,False,no,0.9307,-0.9282,0.9507,-0.9525,0.0025,-0.0018,0.0043
1.5,True,6,10-11,False,True,False,4,True,no,0.5983,-0.5967,0.6183,-0.6156,0.0016,0.0027,0.0043
1.2,False,6,Any,False,True,False,2,False,no,2.156,-2.1597,2.176,-2.1766,-0.0037,-0.0006,0.0043
1.2,True,2,Any,True,False,False,2,False,no,1.7618,-1.7622,1.8248,-1.8284,-0.0005,-0.0037,0.004200000000000001
1.2,False,6,Any,True,False,False,3,False,no,2.0678,-2.07,2.0878,-2.0898,-0.0022,-0.002,0.004200000000000001
1.5,False,1,10-11,True,True,False,2,True,no,0.151,-0.1519,0.264,-0.2607,-0.001,0.0032,0.004200000000000001
1.5,True,1,10-11,True,True,False,2,True,yes,0.023,-0.0267,0.136,-0.1365,-0.0037,-0.0005,0.004200000000000001
1.5,True,1,9-11,False,True,False,2,True,no,0.0299,-0.0283,0.1429,-0.1403,0.0016,0.0026,0.0042
1.5,False,6,10-11,True,True,False,2,True,no,0.5749,-0.5751,0.5949,-0.5909,-0.0002,0.004,0.0042
1.2,True,1,Any,True,False,False,2,False,no,1.4456,-1.4473,1.5586,-1.5612,-0.0016,-0.0026,0.0042
1.2,False,6,10-11,False,True,True,2,False,yes,2.249,-2.2521,2.269,-2.2701,-0.0031,-0.0011,0.0042
1.2,True,6,Any,False,False,True,3,False,no,2.045,-2.044,2.065,-2.0681,0.0011,-0.0031,0.0042
1.5,True,1,10-11,False,False,True,3,True,no,0.2288,-0.2311,0.3418,-0.3438,-0.0022,-0.0019,0.0041
1.5,False,6,10-11,True,True,True,4,False,yes,0.6218,-0.6218,0.6418,-0.6377,-0.0,0.0041,0.0041
1.5,False,2,9-11,True,False,False,2,False,no,0.6365,-0.6335,0.6995,-0.6985,0.003,0.0011,0.0041
1.2,False,6,10-11,True,True,True,4,False,yes,1.9815,-1.9834,2.0015,-1.9993,-0.0019,0.0022,0.0041
1.2,True,6,9-11,True,False,True,3,False,no,1.9887,-1.988,2.0086,-2.0121,0.0007,-0.0034,0.0040999999999999995
1.5,False,6,10-11,True,False,False,3,False,no,0.8895,-0.8899,0.9095,-0.9131,-0.0004,-0.0036,0.004
1.2,False,2,Any,False,False,False,4,True,no,1.814,-1.8152,1.877,-1.8742,-0.0012,0.0028,0.004
1.2,True,6,10-11,True,True,False,4,False,no,2.0017,-2.0015,2.0217,-2.0179,0.0002,0.0038,0.004
1.2,False,2,Any,False,True,True,3,False,yes,1.8034,-1.8047,1.8664,-1.8691,-0.0013,-0.0027,0.004
1.2,False,1,9-11,True,True,False,4,True,yes,1.3743,-1.3754,1.4873,-1.4902,-0.0011,-0.0029,0.004
